tweet,clean_tweet,hastags,attherate,urls,emojis
Can I take single dose of Janssen&amp;Janssen vaccine as a booster if I taked 1 or 2 doses of the covishield ( Oxford-Astrazeneca ) vaccine ? @Covishield @SerumInstIndia @AstraZeneca @MoHFW_INDIA @WHO @WHOSEARO @bbcdoctorwho #Pfizer #AstraZeneca #AstraZeneca #Moderna #CovidVaccine,Can I take single dose of JanssenampJanssen vaccine as a booster if I taked 1 or 2 doses of the covishield ( OxfordAstrazeneca ) vaccine  ,"['#Pfizer', '#AstraZeneca', '#AstraZeneca', '#Moderna', '#CovidVaccine']","['@Covishield', '@SerumInstIndia', '@AstraZeneca', '@MoHFW_INDIA', '@WHO', '@WHOSEARO', '@bbcdoctorwho']",[],[]
"@VishnuNDTV hyperventilating about Indian vaccines being called out for what they are on @ndtv .  Vishnu, you all are part of the problem. You didn’t stood up when half baked vaccines were pushed into unsuspecting citizens. Nobody trusts GOI’s dataset.", hyperventilating about Indian vaccines being called out for what they are on  Vishnu you all are part of the problem You didn’t stood up when half baked vaccines were pushed into unsuspecting citizens Nobody trusts GOI’s dataset,[],"['@VishnuNDTV', '@ndtv']",[],[]
"@JoeBiden @SenDuckworth  please next time when you give vaccine to Thailand, Please mention that this vaccine for whom? Otherwise our goverment will give it to VIP person not commoner. Thank you so much for your support. We very appritiated", please next time when you give vaccine to Thailand Please mention that this vaccine for whom Otherwise our goverment will give it to VIP person not commoner Thank you so much for your support We very appritiated,[],"['@JoeBiden', '@SenDuckworth']",[],[]
@emirates  hello good morning. As  I have received both dose of covishieald vaccine in India and I'm on ajman visa holders and over stay in India can i travel to UAE please reply, hello good morning As I have received both dose of covishieald vaccine in India and Im on ajman visa holders and over stay in India can i travel to UAE please reply,[],['@emirates'],[],[]
@zerohedge $PFE NEEDS TO ACT LIKE FELLOW VACCINE MAKERS . 🚀, $PFE NEEDS TO ACT LIKE FELLOW VACCINE MAKERS  ,[],['@zerohedge'],[],['🚀']
"This hurts so bad. So so bad… Knowing that your own friend is an anti-vaccine even after his whole family were covid patients.  I explained all that I could. I tried. But he denied them all &amp; wanted me to respect his decision.  I did, by cutting off our friendship.  MasyaAllah🥺",This hurts so bad So so bad… Knowing that your own friend is an antivaccine even after his whole family were covid patients I explained all that I could I tried But he denied them all amp wanted me to respect his decision I did by cutting off our friendship MasyaAllah,[],[],[],['🥺']
"Torch Light procession by @bjym_slg to protest corruption in vaccine distribution, @AITCofficial sponsored Post Poll Violence, Rape &amp; Murder across the state.  #PoschimbongoBachaoObhijan  @KhanSaumitra @RajuBistaBJP @rajubanerjeebjp @Amitava_BJP @AnupSaha_BJYM @BJYM  https://t.co/2vxw89f4Az",Torch Light procession by to protest corruption in vaccine distribution sponsored Post Poll Violence Rape amp Murder across the state ,['#PoschimbongoBachaoObhijan'],"['@bjym_slg', '@AITCofficial', '@KhanSaumitra', '@RajuBistaBJP', '@rajubanerjeebjp', '@Amitava_BJP', '@AnupSaha_BJYM', '@BJYM']",['https://t.co/2vxw89f4Az'],[]
@etvandhraprades @DrKrishnaElla @YouTube @DrKrishnaElla as a NRI I'm being told I cannot fly local international and re-enter due to my vaccine being Covaxin. It's been 27 April since my second jab. I would like to know when is approval likely or is there an alternative to allow me to fly., as a NRI Im being told I cannot fly local international and reenter due to my vaccine being Covaxin Its been 27 April since my second jab I would like to know when is approval likely or is there an alternative to allow me to fly,[],"['@etvandhraprades', '@DrKrishnaElla', '@YouTube', '@DrKrishnaElla']",[],[]
"#IndiaFightsCorona:  #COVID19Vaccination Status (As on 21st August, 2021, 8:00 AM)  ✅Total vaccine doses administered (so far): 57,61,17,350  ✅Vaccine doses administered (in last 24 hours): 36,36,043  #We4Vaccine #LargestVaccinationDrive  https://t.co/Z3OGquip9H", Status (As on 21st August 2021 8:00 AM) Total vaccine doses administered (so far): 576117350 Vaccine doses administered (in last 24 hours): 3636043 ,"['#IndiaFightsCorona:', '#COVID19Vaccination', '#We4Vaccine', '#LargestVaccinationDrive']",[],['https://t.co/Z3OGquip9H'],"['✅', '✅']"
"MASSIVE!   India becomes the first country to develop a DNA vaccine as ZyCov-D gets emergency use authorisation.  This vaccine can be administered to even children, aged 12 and above.   #IndiaFightsCorona  https://t.co/q5QhvLOLLF",MASSIVE India becomes the first country to develop a DNA vaccine as ZyCovD gets emergency use authorisation This vaccine can be administered to even children aged 12 and above ,['#IndiaFightsCorona'],[],['https://t.co/q5QhvLOLLF'],[]
"@mybmcWardPN This is not probably a vaccine but it seems like amreet, for this one has to line up from 8 o'clock the day before.please increase some hospital for online booking this wastes citizens time meaninglessly 🙏", This is not probably a vaccine but it seems like amreet for this one has to line up from 8 oclock the day beforeplease increase some hospital for online booking this wastes citizens time meaninglessly ,[],['@mybmcWardPN'],[],['🙏']
Yesterday night I was watching FOX NEWS ON THE TELEVISION and I have gotten the news about the GOVERNOR OF THE TEXAS THAT AFTER Taking the two doses of the vaccine shots they got ill @UMmedschool @POTUS  @UN @UNinIndia ... Well try above...  https://t.co/5xc5MegeN1,Yesterday night I was watching FOX NEWS ON THE TELEVISION and I have gotten the news about the GOVERNOR OF THE TEXAS THAT AFTER Taking the two doses of the vaccine shots they got ill  Well try above ,[],"['@UMmedschool', '@POTUS', '@UN', '@UNinIndia']",['https://t.co/5xc5MegeN1'],[]
First country to develop a DNA vaccine. ZyCov-D gets emergency use authorisation. Can also be administered to children 12 yrs &amp; above. 🇮🇳🇮🇳  #IndiaFightsCorona🙌,First country to develop a DNA vaccine ZyCovD gets emergency use authorisation Can also be administered to children 12 yrs amp above  ,['#IndiaFightsCorona🙌'],[],[],"['🇮🇳', '🇮🇳']"
"3rd Dose Vaccine done✅💯💋  #gaysingle @ Abu Dhabi, United Arab Emirates  https://t.co/2DJ6jrzJtG",3rd Dose Vaccine done @ Abu Dhabi United Arab Emirates ,['#gaysingle'],['@'],['https://t.co/2DJ6jrzJtG'],"['✅', '💯', '💋']"
"@akshaygandhi @BJP4India @NehalShahBJP @mybmc @mansukhmandviya @narendramodi True, vaccine is given by Central govt n @narendramodi coz of d inefficiency of State Govt and their men hav d gall of questioning others.", True vaccine is given by Central govt n coz of d inefficiency of State Govt and their men hav d gall of questioning others,[],"['@akshaygandhi', '@BJP4India', '@NehalShahBJP', '@mybmc', '@mansukhmandviya', '@narendramodi', '@narendramodi']",[],[]
10 Breakthrough Technologies of 2021  Messanger RNA vaccines GPT-3 Data trusts Lithium-metal batteries Digital contact tracing  Hyper-accurate positioning Remote everything Multi-skilled AI Tik-Tok recommendation algorithm Green hydrogen  ©: @MIT  https://t.co/9VYpCKPQzI,10 Breakthrough Technologies of 2021 Messanger RNA vaccines GPT3 Data trusts Lithiummetal batteries Digital contact tracing Hyperaccurate positioning Remote everything Multiskilled AI TikTok recommendation algorithm Green hydrogen : ,[],['@MIT'],['https://t.co/9VYpCKPQzI'],['©']
Another vaccine in que to fight with corona ! Jai hind !  Approval for world's first DNA-based 'ZyCov-D' vaccine is testimony to innovative zeal of India's scientists: PM Modi  https://t.co/XCsajHjQGv  via NaMo App  https://t.co/dHan0IT3il,Another vaccine in que to fight with corona  Jai hind  Approval for worlds first DNAbased ZyCovD vaccine is testimony to innovative zeal of Indias scientists: PM Modi  via NaMo App ,[],[],"['https://t.co/XCsajHjQGv', 'https://t.co/dHan0IT3il']",[]
Our govt does not want any stone inturn to boldly fight with pandonmic ! Jai hind  Zydus Cadila's 3-dose Jab Approved; India Gets its First Vaccine for Children 12 Years and Above  https://t.co/JZQNv4PfF3  via NaMo App  https://t.co/p0P5PJ5nig,Our govt does not want any stone inturn to boldly fight with pandonmic  Jai hind Zydus Cadilas 3dose Jab Approved India Gets its First Vaccine for Children 12 Years and Above  via NaMo App ,[],[],"['https://t.co/JZQNv4PfF3', 'https://t.co/p0P5PJ5nig']",[]
That the office - vaccine meme thread is the best thing to happen on twitter today. Timeline blessed.😂,That the office  vaccine meme thread is the best thing to happen on twitter today Timeline blessed,[],[],[],['😂']
@hashmi_safia @jam2021_ @KazmiWajahat I'm not a scientist who could understand such narration but still I believe there is something positive in all vaccines when we talk about immunity. Rest we can discuss for days and months without any conclusion., Im not a scientist who could understand such narration but still I believe there is something positive in all vaccines when we talk about immunity Rest we can discuss for days and months without any conclusion,[],"['@hashmi_safia', '@jam2021_', '@KazmiWajahat']",[],[]
"The police investigated and caught Dung organizing two people to go to a vaccine shop at a preschool in Ward 10, District 11. #CovidVaccine #vietnam #HoChiMinhCity  https://t.co/Ibb7wxGQgn",The police investigated and caught Dung organizing two people to go to a vaccine shop at a preschool in Ward 10 District 11 ,"['#CovidVaccine', '#vietnam', '#HoChiMinhCity']",[],['https://t.co/Ibb7wxGQgn'],[]
@IndiGo6E I have taken 2 doses of covid vaccine and completed 15days. Whether I shud do RTPCR to travel to Mumbai? Pls confirm., I have taken 2 doses of covid vaccine and completed 15days Whether I shud do RTPCR to travel to Mumbai Pls confirm,[],['@IndiGo6E'],[],[]
" https://t.co/vbzKn6On87 In vaccine science, a reduced immune response in the elderly is known as immunosenescence. If the reduced protection in high-risk group gets confirmed, it may explain the somewhat disappointing performance in #Pathanamthitta @DSIyer #CovidVaccine",  In vaccine science a reduced immune response in the elderly is known as immunosenescence If the reduced protection in highrisk group gets confirmed it may explain the somewhat disappointing performance in ,"['#Pathanamthitta', '#CovidVaccine']",['@DSIyer'],['https://t.co/vbzKn6On87'],[]
"@drausaf covidsheild vaccination certificate for my wife resident of KSA is not getting approved by MOH KSA due to problem in name of vaccine, which is not in the list of MOH, please help me in this regard..... thanks", covidsheild vaccination certificate for my wife resident of KSA is not getting approved by MOH KSA due to problem in name of vaccine which is not in the list of MOH please help me in this regard thanks,[],['@drausaf'],[],[]
"Is catching Covid now better than more vaccine? Thank goodness UK scientists are starting to talk about this, because we ARE digging ourselves into a hole, one that vaccine companies will just keep giving us the shovel for, because it's all about profit!  https://t.co/VozkUb6bPZ",Is catching Covid now better than more vaccine Thank goodness UK scientists are starting to talk about this because we ARE digging ourselves into a hole one that vaccine companies will just keep giving us the shovel for because its all about profit ,[],[],['https://t.co/VozkUb6bPZ'],[]
"Vaccine will be booked *online* only *Sunday date- 22nd August 2021 at exactly 7 PM booking *Slot* will open on  https://t.co/bUVWuQdnWA*. Use pincode 401101 (Bhainder West), 401106 (Uttan), 401105 (Bhainder East) and 401107 (Mira Road)",Vaccine will be booked *online* only *Sunday date 22nd August 2021 at exactly 7 PM booking *Slot* will open on  Use pincode 401101 (Bhainder West) 401106 (Uttan) 401105 (Bhainder East) and 401107 (Mira Road),[],[],['https://t.co/bUVWuQdnWA*.'],[]
spent my saturday in my bed sleeping all day long 🙈 tok segal vaccine ka malas 😫 *ok sambung tidur night peeps,spent my saturday in my bed sleeping all day long  tok segal vaccine ka malas  *ok sambung tidur night peeps,[],[],[],"['🙈', '😫']"
This is Our MNA who leading the people to boycott from Polio vaccine ( Poliomyelitis ) rather than to promote it. The thing which we demand from him is Peace on which he doesn't work 😣  #Shameful   @ImranKhanPTI @sanaejaz2 @Ali_MuhammadPTI @HabibKhanT,This is Our MNA who leading the people to boycott from Polio vaccine ( Poliomyelitis ) rather than to promote it The thing which we demand from him is Peace on which he doesnt work  ,['#Shameful'],"['@ImranKhanPTI', '@sanaejaz2', '@Ali_MuhammadPTI', '@HabibKhanT']",[],['😣']
I got the second dose of #AstraZeneca #Covishield vaccine today at a Government center in Pune. #FullyVaccinated #IndiaFightsCOVID19,I got the second dose of vaccine today at a Government center in Pune ,"['#AstraZeneca', '#Covishield', '#FullyVaccinated', '#IndiaFightsCOVID19']",[],[],[]
